time,count
2014-09-19 23,75773
2014-09-20 00,70128
2014-09-20 01,66054
2014-09-20 02,64678
2014-09-20 03,61695
2014-09-20 04,59689
2014-09-20 05,56701
2014-09-20 06,50616
2014-09-20 07,43854
2014-09-20 08,37300
2014-09-20 09,31846
2014-09-20 10,28454
2014-09-20 11,26435
2014-09-20 12,25820
2014-09-20 13,29065
2014-09-20 14,35604
2014-09-20 15,46315
2014-09-20 16,52295
2014-09-20 17,49848
2014-09-20 18,68036
2014-09-20 19,70513
2014-09-20 20,71413
2014-09-20 21,72248
2014-09-20 22,71478
2014-09-20 23,68134
2014-09-21 00,67318
2014-09-21 01,66895
2014-09-21 02,66067
2014-09-21 03,66418
2014-09-21 04,65251
2014-09-21 05,65414
2014-09-21 06,58460
2014-09-21 07,52337
2014-09-21 08,42877
2014-09-21 09,35188
2014-09-21 10,30720
2014-09-21 11,27377
2014-09-21 12,27992
2014-09-21 13,29026
2014-09-21 14,36979
2014-09-21 15,48213
2014-09-21 16,65881
2014-09-21 17,71410
2014-09-21 18,74090
2014-09-21 19,86727
2014-09-21 20,87831
2014-09-21 21,92606
2014-09-21 22,87424
2014-09-21 23,79421
2014-09-22 00,79112
2014-09-22 01,77693
2014-09-22 02,76714
2014-09-22 03,78639
2014-09-22 04,79928
2014-09-22 05,72086
2014-09-22 06,59837
2014-09-22 07,50150
2014-09-22 08,40959
2014-09-22 09,33557
2014-09-22 10,28472
2014-09-22 11,27268
2014-09-22 12,29331
2014-09-22 13,36265
2014-09-22 14,46178
2014-09-22 15,58102
2014-09-22 16,72399
2014-09-22 17,82229
2014-09-22 18,86602
2014-09-22 19,89375
2014-09-22 20,88679
2014-09-22 21,91740
2014-09-22 22,90114
2014-09-22 23,84305
2014-09-23 00,80211
2014-09-23 01,78585
2014-09-23 02,83458
2014-09-23 03,88442
2014-09-23 04,86372
2014-09-23 05,78366
2014-09-23 06,64489
2014-09-23 07,53314
2014-09-23 08,42428
2014-09-23 09,33472
2014-09-23 10,28726
2014-09-23 11,26415
2014-09-23 12,28612
2014-09-23 13,36814
2014-09-23 14,46903
2014-09-23 15,61491
2014-09-23 16,73853
2014-09-23 17,81562
2014-09-23 18,86136
2014-09-23 19,89200
2014-09-23 20,90326
2014-09-23 21,91875
2014-09-23 22,92038
2014-09-23 23,88885
2014-09-24 00,81340
2014-09-24 01,78179
2014-09-24 02,76686
2014-09-24 03,76594
2014-09-24 04,77290
2014-09-24 05,70137
2014-09-24 06,61158
2014-09-24 07,50504
2014-09-24 08,40915
2014-09-24 09,33857
2014-09-24 10,28890
2014-09-24 11,26750
2014-09-24 12,28003
2014-09-24 13,36303
2014-09-24 14,48713
2014-09-24 15,64294
2014-09-24 16,78202
2014-09-24 17,86552
2014-09-24 18,89626
2014-09-24 19,90262
2014-09-24 20,89880
2014-09-24 21,91187
2014-09-24 22,92323
2014-09-24 23,83833
2014-09-25 00,78230
2014-09-25 01,76815
2014-09-25 02,73604
2014-09-25 03,73775
2014-09-25 04,77198
2014-09-25 05,69929
2014-09-25 06,60538
2014-09-25 07,50414
2014-09-25 08,40483
2014-09-25 09,33053
2014-09-25 10,28027
2014-09-25 11,26105
2014-09-25 12,28935
2014-09-25 13,35226
2014-09-25 14,46534
2014-09-25 15,63755
2014-09-25 16,75296
2014-09-25 17,82875
2014-09-25 18,86031
2014-09-25 19,87445
2014-09-25 20,88754
2014-09-25 21,87172
2014-09-25 22,86153
2014-09-25 23,81239
2014-09-26 00,77803
2014-09-26 01,74559
2014-09-26 02,75760
2014-09-26 03,78468
2014-09-26 04,79654
2014-09-26 05,72192
2014-09-26 06,60689
2014-09-26 07,49779
2014-09-26 08,41301
2014-09-26 09,34306
2014-09-26 10,29188
2014-09-26 11,23569
2014-09-26 12,30539
2014-09-26 13,38529
2014-09-26 14,49135
2014-09-26 15,62452
2014-09-26 16,74837
2014-09-26 17,84283
2014-09-26 18,86089
2014-09-26 19,86162
2014-09-26 20,81806
2014-09-26 21,81791
2014-09-26 22,80393
2014-09-26 23,74598
2014-09-27 00,68579
2014-09-27 01,64382
2014-09-27 02,62587
2014-09-27 03,60133
2014-09-27 04,59857
2014-09-27 05,56385
2014-09-27 06,51845
2014-09-27 07,45574
2014-09-27 08,38296
2014-09-27 09,34026
2014-09-27 10,28085
2014-09-27 11,25121
2014-09-27 12,25370
2014-09-27 13,27779
2014-09-27 14,34827
2014-09-27 15,45682
2014-09-27 16,54083
2014-09-27 17,62573
2014-09-27 18,68963
2014-09-27 19,71682
2014-09-27 20,72595
2014-09-27 21,69331
2014-09-27 22,68378
2014-09-27 23,66522
2014-09-28 00,65956
2014-09-28 01,64354
2014-09-28 02,62647
2014-09-28 03,61316
2014-09-28 04,61473
2014-09-28 05,61363
2014-09-28 06,56599
2014-09-28 07,47323
2014-09-28 08,38165
2014-09-28 09,32716
2014-09-28 10,28315
2014-09-28 11,29311
2014-09-28 12,25297
2014-09-28 13,27701
2014-09-28 14,35358
2014-09-28 15,42961
2014-09-28 16,53208
2014-09-28 17,62232
2014-09-28 18,69113
2014-09-28 19,82932
2014-09-28 20,85358
2014-09-28 21,86310
2014-09-28 22,83164
2014-09-28 23,81245
2014-09-29 00,76757
2014-09-29 01,75039
2014-09-29 02,72012
2014-09-29 03,72048
2014-09-29 04,74193
2014-09-29 05,70661
2014-09-29 06,57098
2014-09-29 07,47260
2014-09-29 08,38871
2014-09-29 09,32021
2014-09-29 10,28206
2014-09-29 11,25212
2014-09-29 12,27096
2014-09-29 13,33305
2014-09-29 14,43268
2014-09-29 15,57096
2014-09-29 16,70769
2014-09-29 17,79875
2014-09-29 18,84623
2014-09-29 19,86731
2014-09-29 20,88152
2014-09-29 21,92180
2014-09-29 22,94114
2014-09-29 23,86042
2014-09-30 00,80377
2014-09-30 01,78932
2014-09-30 02,80727
2014-09-30 03,84950
2014-09-30 04,86021
2014-09-30 05,77298
2014-09-30 06,64010
2014-09-30 07,52472
2014-09-30 08,42265
2014-09-30 09,32777
2014-09-30 10,27986
2014-09-30 11,26717
2014-09-30 12,28616
2014-09-30 13,36393
2014-09-30 14,47963
2014-09-30 15,61993
2014-09-30 16,74501
2014-09-30 17,82326
2014-09-30 18,85970
2014-09-30 19,88482
2014-09-30 20,88040
2014-09-30 21,89990
2014-09-30 22,88839
2014-09-30 23,83361
2014-10-01 00,77713
2014-10-01 01,74142
time,count
2014-10-01 02,75588
2014-10-01 03,76271
2014-10-01 04,75312
2014-10-01 05,73825
2014-10-01 06,67051
2014-10-01 07,53209
2014-10-01 08,41764
2014-10-01 09,33641
2014-10-01 10,24592
2014-10-01 11,25848
2014-10-01 12,25882
2014-10-01 13,36472
2014-10-01 14,48571
2014-10-01 15,63551
2014-10-01 16,75678
2014-10-01 17,84896
2014-10-01 18,87999
2014-10-01 19,89545
2014-10-01 20,91130
2014-10-01 21,93978
2014-10-01 22,95475
2014-10-01 23,86148
2014-10-02 00,81279
2014-10-02 01,75069
2014-10-02 02,74673
2014-10-02 03,75018
2014-10-02 04,74988
2014-10-02 05,68755
2014-10-02 06,57132
2014-10-02 07,47135
2014-10-02 08,39692
2014-10-02 09,33797
2014-10-02 10,28611
2014-10-02 11,26906
2014-10-02 12,29908
2014-10-02 13,36396
2014-10-02 14,48877
2014-10-02 15,64361
2014-10-02 16,77350
2014-10-02 17,84836
2014-10-02 18,88669
2014-10-02 19,89524
2014-10-02 20,88528
2014-10-02 21,89919
2014-10-02 22,90417
2014-10-02 23,86366
2014-10-03 00,81571
2014-10-03 01,76854
2014-10-03 02,78428
2014-10-03 03,81751
2014-10-03 04,80245
2014-10-03 05,73369
2014-10-03 06,63047
2014-10-03 07,54721
2014-10-03 08,41430
2014-10-03 09,33198
2014-10-03 10,29936
2014-10-03 11,28634
2014-10-03 12,29925
2014-10-03 13,36899
2014-10-03 14,47694
2014-10-03 15,62495
2014-10-03 16,77311
2014-10-03 17,84325
2014-10-03 18,86871
2014-10-03 19,86851
2014-10-03 20,85382
2014-10-03 21,85670
2014-10-03 22,83120
2014-10-03 23,75608
2014-10-04 00,71334
2014-10-04 01,68420
2014-10-04 02,63728
2014-10-04 03,62589
2014-10-04 04,60114
2014-10-04 05,55667
2014-10-04 06,51137
2014-10-04 07,46339
2014-10-04 08,37060
2014-10-04 09,31439
2014-10-04 10,26876
2014-10-04 11,26514
2014-10-04 12,23772
2014-10-04 13,26418
2014-10-04 14,32380
2014-10-04 15,41084
2014-10-04 16,51548
2014-10-04 17,61393
2014-10-04 18,68554
2014-10-04 19,72067
2014-10-04 20,72070
2014-10-04 21,69225
2014-10-04 22,69352
2014-10-04 23,68100
2014-10-05 00,68958
2014-10-05 01,69450
2014-10-05 02,68265
2014-10-05 03,66720
2014-10-05 04,66920
2014-10-05 05,66181
2014-10-05 06,58577
2014-10-05 07,51018
2014-10-05 08,41327
2014-10-05 09,34281
2014-10-05 10,31992
2014-10-05 11,27174
2014-10-05 12,26321
2014-10-05 13,28420
2014-10-05 14,34395
2014-10-05 15,45357
2014-10-05 16,55202
2014-10-05 17,65301
2014-10-05 18,72764
2014-10-05 19,84084
2014-10-05 20,84791
2014-10-05 21,87853
2014-10-05 22,87445
2014-10-05 23,79083
2014-10-06 00,78091
2014-10-06 01,75093
2014-10-06 02,73658
2014-10-06 03,78060
2014-10-06 04,76389
2014-10-06 05,71251
2014-10-06 06,59657
2014-10-06 07,48481
2014-10-06 08,39502
2014-10-06 09,32191
2014-10-06 10,28069
2014-10-06 11,26632
2014-10-06 12,28642
2014-10-06 13,34618
2014-10-06 14,44168
2014-10-06 15,55824
2014-10-06 16,67646
2014-10-06 17,77623
2014-10-06 18,84177
2014-10-06 19,85153
2014-10-06 20,86542
2014-10-06 21,87406
2014-10-06 22,90095
2014-10-06 23,86166
2014-10-07 00,79976
2014-10-07 01,79256
2014-10-07 02,80901
2014-10-07 03,84085
2014-10-07 04,84138
2014-10-07 05,79132
2014-10-07 06,64504
2014-10-07 07,50310
2014-10-07 08,41579
2014-10-07 09,33800
2014-10-07 10,28391
2014-10-07 11,27495
2014-10-07 12,29059
2014-10-07 13,36176
2014-10-07 14,46345
2014-10-07 15,60149
2014-10-07 16,73253
2014-10-07 17,82752
2014-10-07 18,90255
2014-10-07 19,85386
2014-10-07 20,81795
2014-10-07 21,92839
2014-10-07 22,92265
2014-10-07 23,87777
2014-10-08 00,72435
2014-10-08 01,78123
2014-10-08 02,75214
2014-10-08 03,77578
2014-10-08 04,76365
2014-10-08 05,72917
2014-10-08 06,64366
2014-10-08 07,50686
2014-10-08 08,41462
2014-10-08 09,34841
2014-10-08 10,28746
2014-10-08 11,26689
2014-10-08 12,29144
2014-10-08 13,36108
2014-10-08 14,49493
2014-10-08 15,66094
2014-10-08 16,79609
2014-10-08 17,85813
2014-10-08 18,89212
2014-10-08 19,90887
2014-10-08 20,91734
2014-10-08 21,92335
2014-10-08 22,93585
2014-10-08 23,86540
2014-10-09 00,81251
2014-10-09 01,79428
2014-10-09 02,79034
2014-10-09 03,76494
2014-10-09 04,76517
2014-10-09 05,71127
2014-10-09 06,61383
2014-10-09 07,49409
2014-10-09 08,39595
2014-10-09 09,33494
2014-10-09 10,28188
2014-10-09 11,25617
2014-10-09 12,28500
2014-10-09 13,35074
2014-10-09 14,46288
2014-10-09 15,61533
2014-10-09 16,74945
2014-10-09 17,85118
2014-10-09 18,89073
2014-10-09 19,88957
2014-10-09 20,89038
2014-10-09 21,91328
2014-10-09 22,90207
2014-10-09 23,84870
2014-10-10 00,78395
2014-10-10 01,78593
2014-10-10 02,80298
2014-10-10 03,82320
2014-10-10 04,79011
2014-10-10 05,74855
2014-10-10 06,60121
2014-10-10 07,49766
2014-10-10 08,40910
2014-10-10 09,34165
2014-10-10 10,29100
2014-10-10 11,27290
2014-10-10 12,29309
2014-10-10 13,35438
2014-10-10 14,47226
2014-10-10 15,63347
2014-10-10 16,76261
2014-10-10 17,87393
2014-10-10 18,92251
2014-10-10 19,90797
2014-10-10 20,89011
2014-10-10 21,86985
2014-10-10 22,84928
2014-10-10 23,77671
2014-10-11 00,71936
2014-10-11 01,68631
2014-10-11 02,67388
2014-10-11 03,63534
2014-10-11 04,62220
2014-10-11 05,59609
2014-10-11 06,55006
2014-10-11 07,43876
2014-10-11 08,35569
2014-10-11 09,30397
2014-10-11 10,26650
2014-10-11 11,24226
2014-10-11 12,25100
2014-10-11 13,27657
2014-10-11 14,32609
2014-10-11 15,41221
2014-10-11 16,49687
2014-10-11 17,60459
2014-10-11 18,67913
2014-10-11 19,70171
2014-10-11 20,69669
2014-10-11 21,70726
2014-10-11 22,72266
2014-10-11 23,72048
2014-10-12 00,70274
2014-10-12 01,72690
2014-10-12 02,72616
2014-10-12 03,70352
2014-10-12 04,68800
2014-10-12 05,65300
2014-10-12 06,56187
2014-10-12 07,48095
2014-10-12 08,40764
2014-10-12 09,33978
2014-10-12 10,29684
2014-10-12 11,26434
2014-10-12 12,25612
2014-10-12 13,28702
2014-10-12 14,34485
2014-10-12 15,44027
2014-10-12 16,53644
2014-10-12 17,64999
2014-10-12 18,73228
2014-10-12 19,86281
2014-10-12 20,85461
2014-10-12 21,86712
2014-10-12 22,85850
2014-10-12 23,82472
2014-10-13 00,80423
2014-10-13 01,80001
2014-10-13 02,74100
2014-10-13 03,78105
2014-10-13 04,79064
2014-10-13 05,74216
2014-10-13 06,60722
2014-10-13 07,51840
2014-10-13 08,42917
2014-10-13 09,35285
2014-10-13 10,29485
2014-10-13 11,26246
2014-10-13 12,27025
2014-10-13 13,31853
2014-10-13 14,40860
2014-10-13 15,53090
2014-10-13 16,65418
2014-10-13 17,77872
2014-10-13 18,81745
2014-10-13 19,83700
2014-10-13 20,86372
2014-10-13 21,89108
2014-10-13 22,87914
2014-10-13 23,82898
2014-10-14 00,78164
2014-10-14 01,75702
2014-10-14 02,78594
2014-10-14 03,82585
2014-10-14 04,80697
2014-10-14 05,75738
2014-10-14 06,65284
2014-10-14 07,54253
2014-10-14 08,43920
2014-10-14 09,34452
2014-10-14 10,30101
2014-10-14 11,28240
2014-10-14 12,29484
2014-10-14 13,35936
2014-10-14 14,47053
2014-10-14 15,60813
2014-10-14 16,73931
2014-10-14 17,83715
2014-10-14 18,88351
2014-10-14 19,90081
2014-10-14 20,90327
2014-10-14 21,92477
2014-10-14 22,96006
2014-10-14 23,88995
2014-10-15 00,80682
2014-10-15 01,81029
2014-10-15 02,81263
2014-10-15 03,81813
2014-10-15 04,79146
2014-10-15 05,73470
2014-10-15 06,62357
2014-10-15 07,51260
2014-10-15 08,41888
2014-10-15 09,34332
2014-10-15 10,29546
2014-10-15 11,27340
2014-10-15 12,29940
2014-10-15 13,37295
2014-10-15 14,49329
2014-10-15 15,61721
2014-10-15 16,73293
2014-10-15 17,80939
2014-10-15 18,89022
2014-10-15 19,90625
2014-10-15 20,90424
2014-10-15 21,90167
2014-10-15 22,92483
2014-10-15 23,88170
2014-10-16 00,80287
2014-10-16 01,78570
2014-10-16 02,79909
2014-10-16 03,79098
2014-10-16 04,79928
2014-10-16 05,69786
2014-10-16 06,53087
2014-10-16 07,50056
2014-10-16 08,40761
2014-10-16 09,34648
2014-10-16 10,29938
2014-10-16 11,27571
2014-10-16 12,30205
2014-10-16 13,36715
2014-10-16 14,48885
2014-10-16 15,64536
2014-10-16 16,77200
2014-10-16 17,87401
2014-10-16 18,92164
2014-10-16 19,92525
2014-10-16 20,95727
2014-10-16 21,95900
2014-10-16 22,95542
2014-10-16 23,89720
2014-10-17 00,83003
2014-10-17 01,81462
2014-10-17 02,82946
2014-10-17 03,84028
2014-10-17 04,82666
2014-10-17 05,75245
2014-10-17 06,60411
2014-10-17 07,49785
2014-10-17 08,39691
2014-10-17 09,33438
2014-10-17 10,29225
2014-10-17 11,27347
2014-10-17 12,29282
2014-10-17 13,35064
2014-10-17 14,46048
2014-10-17 15,60706
2014-10-17 16,72996
2014-10-17 17,82853
2014-10-17 18,84438
2014-10-17 19,86057
2014-10-17 20,85781
2014-10-17 21,85916
2014-10-17 22,83772
2014-10-17 23,79080
2014-10-18 00,75740
2014-10-18 01,69779
2014-10-18 02,64582
2014-10-18 03,62687
2014-10-18 04,61811
2014-10-18 05,59041
2014-10-18 06,53593
2014-10-18 07,45827
2014-10-18 08,37092
2014-10-18 09,31243
2014-10-18 10,27005
2014-10-18 11,24608
2014-10-18 12,24115
2014-10-18 13,27145
2014-10-18 14,33607
2014-10-18 15,42564
2014-10-18 16,53185
2014-10-18 17,62977
2014-10-18 18,69459
2014-10-18 19,70647
2014-10-18 20,70200
2014-10-18 21,72072
2014-10-18 22,72811
2014-10-18 23,70109
2014-10-19 00,68656
2014-10-19 01,69300
2014-10-19 02,69460
2014-10-19 03,69179
2014-10-19 04,66107
2014-10-19 05,64529
2014-10-19 06,57451
2014-10-19 07,49717
2014-10-19 08,39007
2014-10-19 09,35813
2014-10-19 10,30441
2014-10-19 11,27374
2014-10-19 12,27623
2014-10-19 13,28623
2014-10-19 14,34684
2014-10-19 15,44129
2014-10-19 16,55092
2014-10-19 17,62703
2014-10-19 18,69846
2014-10-19 19,83561
2014-10-19 20,88689
2014-10-19 21,90147
2014-10-19 22,88561
2014-10-19 23,85398
2014-10-20 00,79692
2014-10-20 01,76683
2014-10-20 02,75653
2014-10-20 03,78207
2014-10-20 04,78796
2014-10-20 05,69601
2014-10-20 06,60755
2014-10-20 07,50370
2014-10-20 08,40402
2014-10-20 09,34226
2014-10-20 10,29320
2014-10-20 11,27881
2014-10-20 12,29924
2014-10-20 13,35651
2014-10-20 14,45192
2014-10-20 15,57237
2014-10-20 16,70621
2014-10-20 17,80375
2014-10-20 18,85084
2014-10-20 19,88142
2014-10-20 20,88561
2014-10-20 21,92136
2014-10-20 22,96085
2014-10-20 23,88576
2014-10-21 00,82007
2014-10-21 01,79480
2014-10-21 02,79005
2014-10-21 03,83004
2014-10-21 04,81547
2014-10-21 05,74576
2014-10-21 06,60944
2014-10-21 07,49845
2014-10-21 08,39380
2014-10-21 09,34725
2014-10-21 10,30301
2014-10-21 11,28544
2014-10-21 12,30833
2014-10-21 13,37304
2014-10-21 14,48674
2014-10-21 15,63279
2014-10-21 16,77261
2014-10-21 17,86178
2014-10-21 18,89404
2014-10-21 19,92335
2014-10-21 20,93015
2014-10-21 21,94430
2014-10-21 22,96210
2014-10-21 23,89571
2014-10-22 00,82464
2014-10-22 01,81099
2014-10-22 02,83849
2014-10-22 03,86630
2014-10-22 04,83003
2014-10-22 05,76456
2014-10-22 06,62861
2014-10-22 07,51123
2014-10-22 08,39880
2014-10-22 09,35124
2014-10-22 10,30528
2014-10-22 11,28373
2014-10-22 12,30365
2014-10-22 13,37381
2014-10-22 14,48934
2014-10-22 15,63591
2014-10-22 16,77392
2014-10-22 17,87394
2014-10-22 18,91085
2014-10-22 19,94657
2014-10-22 20,95703
2014-10-22 21,97980
2014-10-22 22,98826
2014-10-22 23,90114
2014-10-23 00,81734
2014-10-23 01,77782
2014-10-23 02,80866
2014-10-23 03,79429
2014-10-23 04,81342
2014-10-23 05,75058
2014-10-23 06,62440
2014-10-23 07,51015
2014-10-23 08,40216
2014-10-23 09,33902
2014-10-23 10,29887
2014-10-23 11,27689
2014-10-23 12,29867
2014-10-23 13,36743
2014-10-23 14,48556
2014-10-23 15,63862
2014-10-23 16,76726
2014-10-23 17,84689
2014-10-23 18,88148
2014-10-23 19,90114
2014-10-23 20,91567
2014-10-23 21,94142
2014-10-23 22,94467
2014-10-23 23,87032
2014-10-24 00,82292
2014-10-24 01,79062
2014-10-24 02,78882
2014-10-24 03,81673
2014-10-24 04,84022
2014-10-24 05,74201
2014-10-24 06,61857
2014-10-24 07,50868
2014-10-24 08,39393
2014-10-24 09,34618
2014-10-24 10,30268
2014-10-24 11,29132
2014-10-24 12,29781
2014-10-24 13,38274
2014-10-24 14,50530
2014-10-24 15,65317
2014-10-24 16,77645
2014-10-24 17,87222
2014-10-24 18,89800
2014-10-24 19,90773
2014-10-24 20,91728
2014-10-24 21,89936
2014-10-24 22,86642
2014-10-24 23,78603
2014-10-25 00,73516
2014-10-25 01,68955
2014-10-25 02,66856
2014-10-25 03,50417
2014-10-25 04,65771
2014-10-25 05,62621
2014-10-25 06,53604
2014-10-25 07,45957
2014-10-25 08,37980
2014-10-25 09,31595
2014-10-25 10,26952
2014-10-25 11,25276
2014-10-25 12,24910
2014-10-25 13,27459
2014-10-25 14,34547
2014-10-25 15,44539
2014-10-25 16,53960
2014-10-25 17,64053
2014-10-25 18,69780
2014-10-25 19,71554
2014-10-25 20,70033
2014-10-25 21,69407
2014-10-25 22,70320
2014-10-25 23,68582
2014-10-26 00,69594
2014-10-26 01,69352
2014-10-26 02,144869
2014-10-26 03,70000
2014-10-26 04,66436
2014-10-26 05,59727
2014-10-26 06,49882
2014-10-26 07,40520
2014-10-26 08,33861
2014-10-26 09,29157
2014-10-26 10,26648
2014-10-26 11,26129
2014-10-26 12,27928
2014-10-26 13,33668
2014-10-26 14,45682
2014-10-26 15,58385
2014-10-26 16,69974
2014-10-26 17,80498
2014-10-26 18,90677
2014-10-26 19,92792
2014-10-26 20,90254
2014-10-26 21,84747
2014-10-26 22,83958
2014-10-26 23,81277
2014-10-27 00,83377
2014-10-27 01,85752
2014-10-27 02,89752
2014-10-27 03,89673
2014-10-27 04,78969
2014-10-27 05,63730
2014-10-27 06,52219
2014-10-27 07,41335
2014-10-27 08,33470
2014-10-27 09,28555
2014-10-27 10,27345
2014-10-27 11,30256
2014-10-27 12,37329
2014-10-27 13,47680
2014-10-27 14,61588
2014-10-27 15,74702
2014-10-27 16,83716
2014-10-27 17,87626
2014-10-27 18,92047
2014-10-27 19,95178
2014-10-27 20,95287
2014-10-27 21,94902
2014-10-27 22,90415
2014-10-27 23,86040
2014-10-28 00,86259
2014-10-28 01,90313
2014-10-28 02,91261
2014-10-28 03,89430
2014-10-28 04,84636
2014-10-28 05,66542
2014-10-28 06,51409
2014-10-28 07,40519
2014-10-28 08,33019
2014-10-28 09,29308
2014-10-28 10,28453
2014-10-28 11,31353
2014-10-28 12,37815
2014-10-28 13,49232
2014-10-28 14,63468
2014-10-28 15,78095
2014-10-28 16,88999
2014-10-28 17,94760
2014-10-28 18,95837
2014-10-28 19,98479
2014-10-28 20,101034
2014-10-28 21,100384
2014-10-28 22,95058
2014-10-28 23,90325
2014-10-29 00,91440
2014-10-29 01,92277
2014-10-29 02,92353
2014-10-29 03,91038
2014-10-29 04,82290
2014-10-29 05,66665
2014-10-29 06,54504
2014-10-29 07,38424
2014-10-29 08,33564
2014-10-29 09,29017
2014-10-29 10,27995
2014-10-29 11,30949
2014-10-29 12,36813
2014-10-29 13,48901
2014-10-29 14,66017
2014-10-29 15,81219
2014-10-29 16,89870
2014-10-29 17,93814
2014-10-29 18,94782
2014-10-29 19,93815
2014-10-29 20,95888
2014-10-29 21,94731
2014-10-29 22,89116
2014-10-29 23,82773
2014-10-30 00,81983
2014-10-30 01,86445
2014-10-30 02,85619
2014-10-30 03,84720
2014-10-30 04,81302
2014-10-30 05,66324
2014-10-30 06,50174
2014-10-30 07,38057
2014-10-30 08,32571
2014-10-30 09,28498
2014-10-30 10,27683
2014-10-30 11,30340
2014-10-30 12,36960
2014-10-30 13,50605
2014-10-30 14,66631
2014-10-30 15,80699
2014-10-30 16,89703
2014-10-30 17,92688
2014-10-30 18,93972
2014-10-30 19,92886
2014-10-30 20,92403
2014-10-30 21,91052
2014-10-30 22,85349
2014-10-30 23,82138
2014-10-31 00,83159
2014-10-31 01,84138
2014-10-31 02,86120
2014-10-31 03,84685
2014-10-31 04,75011
2014-10-31 05,61105
2014-10-31 06,50295
2014-10-31 07,40362
2014-10-31 08,32711
2014-10-31 09,28787
2014-10-31 10,28376
2014-10-31 11,30560
2014-10-31 12,37255
2014-10-31 13,48442
2014-10-31 14,63613
2014-10-31 15,76802
2014-10-31 16,84666
2014-10-31 17,87403
2014-10-31 18,88370
2014-10-31 19,88328
2014-10-31 20,85420
2014-10-31 21,80395
2014-10-31 22,72618
2014-10-31 23,67095
2014-11-01 00,62573
time,count
2014-11-01 01,60627
2014-11-01 02,57488
2014-11-01 03,56200
2014-11-01 04,50809
2014-11-01 05,45033
2014-11-01 06,39378
2014-11-01 07,31952
2014-11-01 08,26916
2014-11-01 09,24152
2014-11-01 10,22048
2014-11-01 11,23376
2014-11-01 12,25642
2014-11-01 13,31178
2014-11-01 14,41311
2014-11-01 15,52317
2014-11-01 16,59914
2014-11-01 17,69521
2014-11-01 18,73000
2014-11-01 19,72919
2014-11-01 20,74153
2014-11-01 21,73530
2014-11-01 22,72833
2014-11-01 23,70817
2014-11-02 00,72571
2014-11-02 01,76198
2014-11-02 02,73741
2014-11-02 03,72892
2014-11-02 04,65974
2014-11-02 05,61071
2014-11-02 06,53004
2014-11-02 07,43828
2014-11-02 08,33914
2014-11-02 09,28394
2014-11-02 10,26274
2014-11-02 11,26034
2014-11-02 12,27419
2014-11-02 13,33306
2014-11-02 14,41885
2014-11-02 15,55524
2014-11-02 16,64779
2014-11-02 17,73830
2014-11-02 18,79312
2014-11-02 19,66158
2014-11-02 20,89823
2014-11-02 21,93862
2014-11-02 22,90023
2014-11-02 23,90068
2014-11-03 00,85008
2014-11-03 01,85615
2014-11-03 02,77517
2014-11-03 03,81113
2014-11-03 04,76792
2014-11-03 05,71058
2014-11-03 06,57799
2014-11-03 07,45721
2014-11-03 08,37357
2014-11-03 09,30791
2014-11-03 10,26757
2014-11-03 11,25679
2014-11-03 12,28615
2014-11-03 13,34922
2014-11-03 14,40315
2014-11-03 15,58945
2014-11-03 16,73226
2014-11-03 17,83450
2014-11-03 18,87995
2014-11-03 19,88264
2014-11-03 20,91339
2014-11-03 21,93125
2014-11-03 22,92162
2014-11-03 23,86900
2014-11-04 00,80654
2014-11-04 01,79429
